identity,num_pairs,baseline_mean,fr_mean,improvement
Queen_Latifah/Queen_Latifah,4,0.9866124093532562,0.9828139394521713,-0.0037984699010849
Larry_Lucchino/Larry_Lucchino,2,0.9967298805713654,0.992824524641037,-0.003905355930328369
Eduard_Shevardnadze/Eduard_Shevardnadze,5,0.994812262058258,0.9908529639244079,-0.003959298133850098
Mike_Tyson/Mike_Tyson,3,0.9982184966405233,0.9941145181655884,-0.004103978474934933
Mohamed_Benaissa/Mohamed_Benaissa,2,0.9903133809566498,0.9860510230064392,-0.004262357950210571
Arnaud_Clement/Arnaud_Clement,2,0.9865326881408691,0.9822353720664978,-0.004297316074371338
Peter_Struck/Peter_Struck,5,0.9881497383117676,0.9837656021118164,-0.00438413619995115
James_Cameron/James_Cameron,3,0.9988340536753336,0.9942838152249655,-0.004550238450368171
Princess_Caroline/Princess_Caroline,5,0.9932780623435974,0.9886913180351258,-0.004586744308471613
Muhammad_Ali/Muhammad_Ali,10,0.9707894384860992,0.9661723673343658,-0.004617071151733376
Mark_Richt/Mark_Richt,3,0.9935535391171774,0.9889356891314188,-0.0046178499857585376
Amanda_Beard/Amanda_Beard,2,0.9928635954856873,0.9882169365882874,-0.004646658897399902
Hugh_Grant/Hugh_Grant,8,0.9890985488891602,0.9843965023756027,-0.004702046513557434
Goldie_Hawn/Goldie_Hawn,7,0.9943153262138367,0.9895158580371312,-0.0047994681767055125
Franz_Beckenbauer/Franz_Beckenbauer,2,0.9989774525165558,0.994025707244873,-0.004951745271682739
Patrice_Chereau/Patrice_Chereau,2,0.978170245885849,0.9732050597667694,-0.00496518611907959
Jorge_Batlle/Jorge_Batlle,3,0.9786941806475321,0.9736749728520712,-0.005019207795460945
Rick_Carlisle/Rick_Carlisle,4,0.9916702955961227,0.9866170734167099,-0.005053222179412842
Benjamin_Netanyahu/Benjamin_Netanyahu,5,0.9952108502388001,0.9899907112121582,-0.005220139026641868
Sam_Bith/Sam_Bith,3,0.9979844292004904,0.9927298227945963,-0.005254606405894036
Jason_Lezak/Jason_Lezak,2,0.9978899657726288,0.9925882816314697,-0.005301684141159058
Ron_Dittemore/Ron_Dittemore,8,0.9855025932192802,0.9801971092820168,-0.005305483937263489
Nicolas_Cage/Nicolas_Cage,4,0.965007409453392,0.9596506655216217,-0.005356743931770325
Larry_Coker/Larry_Coker,4,0.9939305037260056,0.9883459657430649,-0.005584537982940674
Bill_Frist/Bill_Frist,7,0.9893855963434491,0.983482301235199,-0.005903295108250162
Wayne_Ferreira/Wayne_Ferreira,5,0.9879303097724914,0.9818957328796387,-0.006034576892852694
Michael_Caine/Michael_Caine,3,0.9797541697820028,0.9736402034759521,-0.0061139663060506555
Ilan_Ramon/Ilan_Ramon,3,0.9967206915219625,0.9905244708061218,-0.0061962207158406946
Daisy_Fuentes/Daisy_Fuentes,4,0.9955834746360779,0.9887916594743729,-0.006791815161705017
David_Nalbandian/David_Nalbandian,13,0.9902452092904311,0.9834257410122798,-0.006819468278151386
Lee_Jun/Lee_Jun,2,0.9937771558761597,0.9865978956222534,-0.00717926025390625
Federico_Trillo/Federico_Trillo,2,0.9844154715538025,0.9770060479640961,-0.007409423589706421
Daniel_Radcliffe/Daniel_Radcliffe,4,0.9750617891550064,0.9676116853952408,-0.007450103759765625
Isabelle_Huppert/Isabelle_Huppert,2,0.9608600437641144,0.9533053934574127,-0.00755465030670166
Johnny_Unitas/Johnny_Unitas,2,0.9861358106136322,0.9785605370998383,-0.007575273513793945
Joe_Nichols/Joe_Nichols,4,0.9974759072065353,0.989649623632431,-0.007826283574104309
Augusto_Roa_Bastos/Augusto_Roa_Bastos,2,0.9971882998943329,0.989170104265213,-0.008018195629119873
Jodie_Foster/Jodie_Foster,3,0.9597731431325277,0.9517195622126261,-0.008053580919901604
Ruth_Dreifuss/Ruth_Dreifuss,2,0.9761574864387512,0.9679485559463501,-0.008208930492401123
Spencer_Abraham/Spencer_Abraham,17,0.9925585354075712,0.9843473224078908,-0.008211212999680417
Slobodan_Milosevic/Slobodan_Milosevic,4,0.9923101663589478,0.9839717000722885,-0.00833846628665924
Owen_Wilson/Owen_Wilson,2,0.9916602671146393,0.9832373857498169,-0.008422881364822388
Hermann_Maier/Hermann_Maier,2,0.9797472655773163,0.9711795449256897,-0.008567720651626587
Roberto_Marinho/Roberto_Marinho,3,0.993727425734202,0.9850972294807434,-0.008630196253458622
Yasser_Arafat/Yasser_Arafat,8,0.990608811378479,0.9816960468888283,-0.008912764489650726
Keira_Knightley/Keira_Knightley,2,0.973034143447876,0.963820219039917,-0.009213924407958984
Bob_Beauprez/Bob_Beauprez,2,0.9695272743701935,0.9603059887886047,-0.009221285581588745
Sharon_Davis/Sharon_Davis,2,0.9738547801971436,0.9638294279575348,-0.010025352239608765
Lionel_Richie/Lionel_Richie,2,0.9968807995319366,0.9865557253360748,-0.010325074195861816
Martin_Scorsese/Martin_Scorsese,6,0.9815811018149058,0.9708107610543569,-0.010770340760548835
Barbra_Streisand/Barbra_Streisand,3,0.9823700984319051,0.9714628259340922,-0.010907272497812981
Larry_Thompson/Larry_Thompson,3,0.9924890200297037,0.9814078013102213,-0.011081218719482422
Rebecca_Romijn-Stamos/Rebecca_Romijn-Stamos,4,0.9712918847799301,0.9599279314279556,-0.011363953351974487
Giuseppe_Gibilisco/Giuseppe_Gibilisco,4,0.9872326254844666,0.9755699634552002,-0.011662662029266357
Gerry_Parsky/Gerry_Parsky,2,0.928907960653305,0.917014092206955,-0.011893868446350098
Faye_Dunaway/Faye_Dunaway,3,0.9899250864982605,0.9779132803281149,-0.012011806170145634
Victoria_Clarke/Victoria_Clarke,4,0.9795402586460114,0.967185378074646,-0.012354880571365356
John_Garamendi/John_Garamendi,2,0.9764276444911957,0.9640159010887146,-0.012411743402481079
Michael_Moore/Michael_Moore,2,0.9873590469360352,0.9734676480293274,-0.013891398906707764
Stephen_Friedman/Stephen_Friedman,2,0.9924939870834351,0.9785361886024475,-0.013957798480987549
Ellen_Engleman/Ellen_Engleman,2,0.987642765045166,0.9736186265945435,-0.014024138450622559
Jessica_Lynch/Jessica_Lynch,2,0.9967898428440094,0.9816693365573883,-0.015120506286621094
Carlos_Ghosn/Carlos_Ghosn,2,0.9946136772632599,0.9781307578086853,-0.016482919454574585
Gloria_Allred/Gloria_Allred,2,0.9773727655410767,0.9605143666267395,-0.016858398914337158
Marissa_Jaret_Winokur/Marissa_Jaret_Winokur,2,0.9820863902568817,0.9621391892433167,-0.019947201013565063
Emma_Thompson/Emma_Thompson,2,0.9893068969249725,0.968410074710846,-0.020896822214126587
Mike_Scioscia/Mike_Scioscia,2,0.9030760228633881,0.8820105493068695,-0.021065473556518555
Robbie_Fowler/Robbie_Fowler,2,0.970964103937149,0.9476216435432434,-0.02334246039390564
Brooke_Shields/Brooke_Shields,2,0.9883071184158325,0.9642169773578644,-0.02409014105796814
Toni_Braxton/Toni_Braxton,2,0.9740040600299835,0.9488103985786438,-0.02519366145133972
Ralf_Schumacher/Ralf_Schumacher,8,0.9683909341692924,0.9427121356129646,-0.02567879855632782
Takashi_Sorimachi/Takashi_Sorimachi,2,0.9590506553649902,0.9283795654773712,-0.03067108988761902
Vladimiro_Montesinos/Vladimiro_Montesinos,3,0.995790421962738,0.9648894270261129,-0.030900994936625126
Phil_Mickelson/Phil_Mickelson,2,0.9631524384021759,0.9256201088428497,-0.03753232955932617
