identity,num_pairs,baseline_mean,fr_mean,improvement
Tommy_Robredo/Tommy_Robredo,3,0.9413734277089437,0.9409854809443156,-0.00038794676462816646
Adolfo_Rodriguez_Saa/Adolfo_Rodriguez_Saa,2,0.903093695640564,0.9026875495910645,-0.0004061460494995117
Reese_Witherspoon/Reese_Witherspoon,4,0.9495435357093811,0.9491324126720428,-0.00041112303733825684
Thomas_Fargo/Thomas_Fargo,4,0.9735727608203888,0.9731560498476028,-0.0004167109727859497
Melanie_Griffith/Melanie_Griffith,3,0.9695128202438354,0.9690862695376078,-0.00042655070622765745
Thaksin_Shinawatra/Thaksin_Shinawatra,6,0.9645990232626597,0.9641717374324799,-0.00042728583017981325
Oleksandr_Moroz/Oleksandr_Moroz,2,0.9835856854915619,0.9831566214561462,-0.0004290640354156494
Jay_Leno/Jay_Leno,3,0.9516039689381918,0.951167106628418,-0.00043686230977380003
Bill_Graham/Bill_Graham,9,0.9365924265649583,0.9361429413159689,-0.0004494852489894674
Felipe_Perez_Roque/Felipe_Perez_Roque,4,0.927970215678215,0.9275021106004715,-0.0004681050777435303
Yasser_Arafat/Yasser_Arafat,8,0.8661907687783241,0.8656885325908661,-0.0005022361874580383
Bono/Bono,3,0.963526209195455,0.9629480044047037,-0.0005782047907512133
Angela_Merkel/Angela_Merkel,5,0.9604171633720398,0.9598142504692078,-0.0006029129028319868
Norm_Coleman/Norm_Coleman,6,0.9455065826574961,0.9448768198490143,-0.0006297628084818152
Michelle_Kwan/Michelle_Kwan,8,0.9333710074424744,0.9327395260334015,-0.000631481409072876
Frank_Solich/Frank_Solich,3,0.9617064992586771,0.9610666036605835,-0.0006398955980936316
Evan_Rachel_Wood/Evan_Rachel_Wood,3,0.958740770816803,0.9580899079640707,-0.0006508628527323035
Gerry_Parsky/Gerry_Parsky,2,0.8012471497058868,0.8005934953689575,-0.0006536543369293213
Ron_Dittemore/Ron_Dittemore,8,0.9494844451546669,0.9487776681780815,-0.0007067769765853882
Jessica_Lynch/Jessica_Lynch,2,0.9452994465827942,0.9445893168449402,-0.0007101297378540039
Gene_Robinson/Gene_Robinson,5,0.89156653881073,0.8908541798591614,-0.0007123589515686257
Luke_Walton/Luke_Walton,2,0.9553859829902649,0.9546595215797424,-0.0007264614105224609
Christine_Gregoire/Christine_Gregoire,4,0.953782707452774,0.9530437737703323,-0.0007389336824417114
John_Malkovich/John_Malkovich,3,0.9484168688456217,0.9476506511370341,-0.0007662177085876465
Ruth_Dreifuss/Ruth_Dreifuss,2,0.9315668642520905,0.9307886958122253,-0.0007781684398651123
Slobodan_Milosevic/Slobodan_Milosevic,4,0.9599881768226624,0.959191158413887,-0.0007970184087753296
Richard_Virenque/Richard_Virenque,7,0.9458383321762085,0.9450339419501168,-0.0008043902260916891
Ferenc_Madl/Ferenc_Madl,2,0.9476800560951233,0.946863442659378,-0.0008166134357452393
Aaron_Sorkin/Aaron_Sorkin,2,0.9449114799499512,0.9440734386444092,-0.0008380413055419922
Elizabeth_Shue/Elizabeth_Shue,2,0.963794469833374,0.9629324972629547,-0.0008619725704193115
Carmen_Electra/Carmen_Electra,6,0.9474102358023325,0.9465389549732208,-0.000871280829111698
Sharon_Davis/Sharon_Davis,2,0.9502409100532532,0.949363499879837,-0.0008774101734161377
Barry_Zito/Barry_Zito,1,0.9410592317581177,0.9401798248291016,-0.0008794069290161133
Sergey_Lavrov/Sergey_Lavrov,11,0.93906324559992,0.9381675178354437,-0.0008957277644763284
Jessica_Lange/Jessica_Lange,2,0.9769375324249268,0.976038783788681,-0.0008987486362457275
John_Edwards/John_Edwards,7,0.9352462717464992,0.9343045353889465,-0.0009417363575526805
